,tweet_id,text,tokenized_text
10760,1526571325103415296,"Following mental health awareness week, P5-7 welcomed @Perth_Autism who gave a very informative session on neurodiversity &amp; celebrating strengths &amp; differences https://t.co/7MvrLvnSUP","following mental health awareness week , p5 - <number> welcomed <user> who gave a very informative session on neurodiversity & celebrating strengths & differences <url>"
10763,1526569871236075523,"HassellInc: Free access to 18+ hrs of our monthly #Accessibility webinars from our experts https://t.co/GaX6XmHsB7
Topics include:

👉 Organisational Buy-in 
👉 Team #Training 
👉 #Trends in #InclusiveDesign
👉 #Neurodiversity 
👉 #Auditing 
👉 #Procu… https://t.co/2AUkB9pcVm",hassellinc : free access to <number> + hrs of our monthly <hashtag> accessibility </hashtag> webinars from our experts <url> topics include : 👉 organisational buy - in 👉 team <hashtag> training </hashtag> 👉 <hashtag> trends </hashtag> in <hashtag> inclusive design </hashtag> 👉 <hashtag> neurodiversity </hashtag> 👉 <hashtag> auditing </hashtag> 👉 <hashtag> procu </hashtag> … <url>
10764,1526569813929238529,"Webinar Reminder! This Thursday 19th of May. 'Autism and Church Life: An Autistic American Christian on Faith and Neurodiversity.' All are welcome!  See the below registration details. 
 https://t.co/gnr0l2GiYu https://t.co/UWAqK5IHgX",webinar reminder ! this thursday 1 9 th of may . ' autism and church life : an autistic american christian on faith and neurodiversity . ' all are welcome ! see the below registration details . <url> <url>
10767,1526568806264586241,"@2lieues @SarahSchlitz False realization. ASD is a disorder, which is characterized by distress and danger. ABA does not try to alter the underlying neurodiversity. It does not try to force conformation. It simply helps build skills that are important in life. https://t.co/JVzHbc7d4z","<user> <user> false realization . <allcaps> asd </allcaps> is a disorder , which is characterized by distress and danger . <allcaps> aba </allcaps> does not try to alter the underlying neurodiversity . it does not try to force conformation . it simply helps build skills that are important in life . <url>"
10769,1526568611451572224,"""I'm not saying that the windows, mirrors, and doors aren't important. They are! I'm just saying that some kids may need a bit more of a foundational blueprint."" 
-- @sallyjpla 
#MentalHealth #Neurodiversity #KidLit #ChildrensBooks
https://t.co/APP3Z8N77P",""" i am not saying that the windows , mirrors , and doors are not important . they are ! i am just saying that some kids may need a bit more of a foundational blueprint . "" - - <user> <hashtag> mental health </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> kid lit </hashtag> <hashtag> childrens books </hashtag> <url>"
10774,1526567676688183298,"Don't forget to vote! 

https://t.co/SZb1SUeXmB

A vote for us is a vote for autism and neurodiversity. It's also a chance for some well-deserved recognition for AfA.

#Diversity #Neurodiversity #Autism #asperger #Awards #award2022 #pleasevote #SupportIsEverything #ThankYou https://t.co/n2TgIJFkrQ",do not forget to vote ! <url> a vote for us is a vote for autism and neurodiversity . it ' s also a chance for some well - deserved recognition for afa . <hashtag> diversity </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag> <hashtag> asperger </hashtag> <hashtag> awards </hashtag> <hashtag> award 2022 </hashtag> <hashtag> please vote </hashtag> <hashtag> support is everything </hashtag> <hashtag> thank you </hashtag> <url>
10775,1526567535969292288,"@MadelineAndraia @polychains @swordsoprano @quatoria My parents would never admit any sort of neurodiversity--or that I have any sort of it--but they were in some ways more tolerant of my autistic mannerisms because they seemed ""normal"" to them.","<user> <user> <user> <user> my parents would never admit any sort of neurodiversity - - or that i have any sort of it - - but they were in some ways more tolerant of my autistic mannerisms because they seemed "" normal "" to them ."
10777,1526567170364293126,"Did you know we offer #neurodiversity at work awareness webinars to whole organisations, for employees at all levels? As well as bespoke sessions, we also offer training by @kellygrainger an #actuallyautistic person #neurodiversityatwork https://t.co/0DOZBYLkt1","did you know we offer <hashtag> neurodiversity </hashtag> at work awareness webinars to whole organisations , for employees at all levels ? as well as bespoke sessions , we also offer training by <user> an <hashtag> actually autistic </hashtag> person <hashtag> neurodiversity at work </hashtag> <url>"
10778,1526567120938713090,"Working from home &amp; found myself walking slowly to make coffee and getting distracted by cheese ... not! Office working isn't for everyone, not just re current concerns but #mentalhealth #neurodiversity &amp; #chronicillness impact this too. #homeworkers #homeworking #BorisJohnson","working from home & found myself walking slowly to make coffee and getting distracted by cheese . <repeated> not ! office working is not for everyone , not just re current concerns but <hashtag> mental health </hashtag> <hashtag> neurodiversity </hashtag> & <hashtag> chronic illness </hashtag> impact this too . <hashtag> home workers </hashtag> <hashtag> home working </hashtag> <hashtag> boris johnson </hashtag>"
10781,1526566539218001922,It is Neurodiversity Celebration Week @NCWeek here at @UptonHouseSch. We are celebrating our differences and our amazing brains 🌈😄🌈  #neurodiversitycelebrationweek #UptonJourney https://t.co/pm5i5gBwW2,it is neurodiversity celebration week <user> here at <user> . we are celebrating our differences and our amazing brains 🌈 😄 🌈 <hashtag> neurodiversity celebration week </hashtag> <hashtag> upton journey </hashtag> <url>
10785,1526565690718752768,A New Editing Community Emerges: Neurodivergent Editors - The Editors' Weekly https://t.co/bMvdEdIlQ6 . This awareness of #neurodiversity among #editors brings important support to the editorial community. Most excellent.,a new editing community emerges : neurodivergent editors - the editors ' weekly <url> . this awareness of <hashtag> neurodiversity </hashtag> among <hashtag> editors </hashtag> brings important support to the editorial community . most excellent .
10786,1526565601103200256,@AlsJane_therapy I do this. Always thought it was 'normal'. Learning more and more about my neurodiversity day by day.,<user> i do this . always thought it was ' normal ' . learning more and more about my neurodiversity day by day .
10794,1526563900795277312,"It's time to #Vote! 🇺🇸  If you have any questions about voting or what to do on voting day, check out these resources

#ElectionDay Survival Kit: https://t.co/fe8njH22QZ

Tips for #VotersWithDisabilities: https://t.co/ic21hcxJ0E

#VotePA #ActuallyAutistic #Neurodiversity https://t.co/FtwvuCWh6A","it ' s time to <hashtag> vote </hashtag> ! 🇺 🇸 if you have any questions about voting or what to do on voting day , check out these resources <hashtag> election day </hashtag> survival kit : <url> tips for <hashtag> voters with disabilities </hashtag> : <url> <hashtag> vote pa </hashtag> <hashtag> actually autistic </hashtag> <hashtag> neurodiversity </hashtag> <url>"
10795,1526563692690677767,Align Your Company’s Future with the Power of Neurodiversity via @lovedworkplace https://t.co/iqyYoWQEpm,align your company ’ s future with the power of neurodiversity via <user> <url>
10796,1526563530719338497,Tips for creating a neurodiversity-inclusive classroom via @SchoolsWeek https://t.co/Jkcy7m80XB,tips for creating a neurodiversity - inclusive classroom via <user> <url>
10797,1526563526999003136,"Free access to 18+ hrs of our monthly #Accessibility webinars from our experts https://t.co/DGD9aExdLL
Topics include:

👉 Organisational Buy-in 
👉 Team #Training 
👉 #Trends in #InclusiveDesign
👉 #Neurodiversity 
👉 #Auditing 
👉 #Procurement 
👉 #A11y standards https://t.co/W6YXkdXnf8",free access to <number> + hrs of our monthly <hashtag> accessibility </hashtag> webinars from our experts <url> topics include : 👉 organisational buy - in 👉 team <hashtag> training </hashtag> 👉 <hashtag> trends </hashtag> in <hashtag> inclusive design </hashtag> 👉 <hashtag> neurodiversity </hashtag> 👉 <hashtag> auditing </hashtag> 👉 <hashtag> procurement </hashtag> 👉 <hashtag> a 11 y </hashtag> standards <url>
10800,1526563402012938241,"New research into workplace #Neurodiversity found over 60% of individuals were hypersensitive to noise, sound, and visual distractions in their office. Are you affected by similar things within the #Workplace and what do you think can be done about reducing these issues? https://t.co/Vp3noaYEDK","new research into workplace <hashtag> neurodiversity </hashtag> found over <percent> of individuals were hypersensitive to noise , sound , and visual distractions in their office . are you affected by similar things within the <hashtag> workplace </hashtag> and what do you think can be done about reducing these issues ? <url>"
