,tweet_id,text,tokenized_text
10515,1460655702230380545,"Friendly chat about neurodiversity inclusion in different workforces + industries! #Neurodiversity 

#ADHD business-owning mom here!😎

https://t.co/mQ5bEH76Bu",friendly chat about neurodiversity inclusion in different workforces + industries ! <hashtag> neurodiversity </hashtag> <hashtag> adhd </hashtag> business - owning mom here ! 😎 <url>
10516,1460655678733705219,guilty of using 'handicapable' the past -- learning so much working with an autistic teen and neurodiversity efforts https://t.co/4mXvU4RSq5,guilty of using ' handicapable ' the past - - learning so much working with an autistic teen and neurodiversity efforts <url>
10517,1460654979706982410,What is Neurodiversity? | https://t.co/TeVy9gzxk7 https://t.co/tJSuqtBWaO,what is neurodiversity ? | <url> <url>
10519,1460653896179720200,"🌟Shout out to St Marys Catholic Primary School in East Sussex for registering to take part in Neurodiversity Celebration Week 2022🌟

#NeurodiversityCelebrationWeek
#NeurodiversityWeek https://t.co/yQmxZn8KHG",🌟 shout out to st marys catholic primary school in east sussex for registering to take part in neurodiversity celebration week <number> 🌟 <hashtag> neurodiversity celebration week </hashtag> <hashtag> neurodiversity week </hashtag> <url>
10520,1460653868174487562,"One thing I think about a lot is that the bigotry of our culture that we all have ingrained into our minds do not exist separately from our neurodiversity, but do find distinct expression in neurodivergent minds. 
But I never come to any useful conclusions about it.","one thing i think about a lot is that the bigotry of our culture that we all have ingrained into our minds do not exist separately from our neurodiversity , but do find distinct expression in neurodivergent minds . but i never come to any useful conclusions about it ."
10529,1460721612429434881,"The 2nd ""Autistic Bitesize"" comes out tomorrow so why not catch up with the 1st?
Short, concise guides to #Autism &amp; everything #autistic 
1. The Autistic Triad (the REAL roots of autistic distinction)
#ActuallyAutistic
#Neurodiversity
#Autismo
https://t.co/RoLEDQAOyP","the 2 nd "" autistic bitesize "" comes out tomorrow so why not catch up with the 1 st ? short , concise guides to <hashtag> autism </hashtag> & everything <hashtag> autistic </hashtag> <number> . the autistic triad ( the <allcaps> real </allcaps> roots of autistic distinction ) <hashtag> actually autistic </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autismo </hashtag> <url>"
10531,1460721076418269185,Really looking forward to talking to @aliwil267 tomorrow for the podcast and finding out more about @everybrainuk. We’ll also be talking about how this vital work so often leads to #burnout and what that means. #Neurodiversity,really looking forward to talking to <user> tomorrow for the podcast and finding out more about <user> . we ’ ll also be talking about how this vital work so often leads to <hashtag> burnout </hashtag> and what that means . <hashtag> neurodiversity </hashtag>
10533,1460720231874285574,"Only a few weeks away, and we have two special guests attending this month so come and join us  and please share! Lets be the change for neurodiverse social workers and embrace our differences! #Neurodiversity #inclusion  #socialwork #diversity https://t.co/WYw4CMKAKl","only a few weeks away , and we have two special guests attending this month so come and join us and please share ! lets be the change for neurodiverse social workers and embrace our differences ! <hashtag> neurodiversity </hashtag> <hashtag> inclusion </hashtag> <hashtag> social work </hashtag> <hashtag> diversity </hashtag> <url>"
10535,1460719951115739139,"""The more we're out and about, the more we're visible and cheerfully unapologetic about it, the more we show the world what inclusion looks like on autistic terms, the more other people will get what inclusion actually means."" At TPGA:

https://t.co/woEig4Rc0G -SR
#neurodiversity",""" the more we are out and about , the more we are visible and cheerfully unapologetic about it , the more we show the world what inclusion looks like on autistic terms , the more other people will get what inclusion actually means . "" at <allcaps> tpga </allcaps> : <url> - sr <hashtag> neurodiversity </hashtag>"
10536,1460719810837463045,@LibertonHighHT @BAMEedNetwork @LGBTYS @Penny_Ten @TeachLeadAAli @Stephanie_Peat @rowenaarshad Will disability and Neurodiversity be included?,<user> <user> <user> <user> <user> <user> <user> will disability and neurodiversity be included ?
10538,1460719083368980489,"Great interview covering Neurodivergent professionals and their journey to reach profession's goals!! See how Specialisterne Ireland can support you in your professional path. Click here -&gt; https://t.co/W5BoqSFooT
@SpecialistsIRE 
https://t.co/Mx7pHPhq1a https://t.co/jgNR10Qqbw",great interview covering neurodivergent professionals and their journey to reach profession ' s goals ! <repeated> see how specialisterne ireland can support you in your professional path . click here - > <url> <user> <url> <url>
10543,1460716089223135249,"Lots of great inputs on the wide-ranging agenda. Consider reading my 2-part essay on ND in police leadership and promotion to complement your CPD…

https://t.co/AAmmTZotJ5 https://t.co/Cfs9axSnk6",lots of great inputs on the wide - ranging agenda . consider reading my <number> - part essay on nd in police leadership and promotion to complement your <allcaps> cpd </allcaps> … <url> <url>
10547,1460713668258275329,"@singer_judy Except divergence is the core means and engine of evolution from species to species in Biodiversity - ‘divergent evolution’ - which lines up ‘neuro divergence’ for ‘neurodiversity’ - species diverge which puts ‘deviant’ on one side which yes is a ruined word 

#Palaeontologist",<user> except divergence is the core means and engine of evolution from species to species in biodiversity - ‘ divergent evolution ’ - which lines up ‘ neuro divergence ’ for ‘ neurodiversity ’ - species diverge which puts ‘ deviant ’ on one side which yes is a ruined word <hashtag> palaeontologist </hashtag>
10548,1460713617897181188,"So honored and excited to be this week's video guest on 
@lithub's #AuthorsInTheTent"" feature, hosted by my ab-fab-wonderful friend @Ona_Russell!

https://t.co/ecuSQDdWOY 

#kidlit #neurodiversity #onwriting","so honored and excited to be this week ' s video guest on <user> ' s <hashtag> authors in the tent </hashtag> "" feature , hosted by my ab - fab - wonderful friend <user> ! <url> <hashtag> kidlit </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> on writing </hashtag>"
10549,1460712829913378817,"Today I had the opportunity to dial into the @npaa_uk 2021 #Neurodiversity in Policing Conference &amp; listen to @matthewsyed.

He reinforced the power of cognitive diversity &amp; how it positively impacts on the team's collective intelligence.

#growthmindset 

https://t.co/S2H6Zhiuwx",today i had the opportunity to dial into the <user> <number> <hashtag> neurodiversity </hashtag> in policing conference & listen to <user> . he reinforced the power of cognitive diversity & how it positively impacts on the team ' s collective intelligence . <hashtag> growth mindset </hashtag> <url>
10554,1460708745516924934,Great piece by @PeterMcGuireIE here on #neurodiversity Colm is a phenomenal colleague who just needed an opportunity. ‘I got 65 CAO points. The system failed me’: neurodiversity in the classroom https://t.co/bxgvCEbNo5 via @IrishTimes,great piece by <user> here on <hashtag> neurodiversity </hashtag> colm is a phenomenal colleague who just needed an opportunity . ‘ i got <number> <allcaps> cao </allcaps> points . the system failed me ’ : neurodiversity in the classroom <url> via <user>
10555,1460708502096134145,.@TronTheatre are hosting an online workshop facilitated by @KatherineHeath about approaching and learning lines for neurodiverse performers on Fri 19 November 2021 https://t.co/HShScEk8Go https://t.co/ARJRftWvh9,. <user> are hosting an online workshop facilitated by <user> about approaching and learning lines for neurodiverse performers on fri <date> <url> <url>
10558,1460706819442020354,"Talking about the word #Normal when applied within the definition of #Neurodiversity, look out for my forthcoming vitriolic tweet","talking about the word <hashtag> normal </hashtag> when applied within the definition of <hashtag> neurodiversity </hashtag> , look out for my forthcoming vitriolic tweet"
10559,1460706814887022593,"Its too late. When corporate, media,institutional juggernauts, including universities, get hold of an easy buzzword, its Game Over. We the people are done. I give up. When precise words are ruined, a gap opens up that cant be filled.Take ""Deviant"" /next
#Neurodiversity https://t.co/I07OeFKlMl","its too late . when corporate , media , institutional juggernauts , including universities , get hold of an easy buzzword , its game over . we the people are done . i give up . when precise words are ruined , a gap opens up that cant be filled . take "" deviant "" / next <hashtag> neurodiversity </hashtag> <url>"
10560,1460704505801019392,"Sekolah di Indonesia masih ga ramah dengan neurodiversity. They have special needs and won't mind to share it 'fairly' to others cuz it'll helps the undiagnosed ones. Yet they choose to single everyones out and play the devil's advocate until the NDs having ""school refusals"" https://t.co/Uxp3GGtsjV","sekolah di indonesia masih ga ramah dengan neurodiversity . they have special needs and will not mind to share it ' fairly ' to others cuz it ' ll helps the undiagnosed ones . yet they choose to single everyones out and play the devil ' s advocate until the nds having "" school refusals "" <url>"
