,tweet_id,text,tokenized_text
4236,1282668948262133761,"#Signs that might indicate #autism. Thanks again to the wonderful #SENToolkit project groups who have produced these infographics.

Please watch out for the SEN Toolkit when it launches next year. #Free, #online, #digital and #downloadable #teacher training in #neurodiversity! https://t.co/88wUUWBKLB","<hashtag> signs </hashtag> that might indicate <hashtag> autism </hashtag> . thanks again to the wonderful <hashtag> sen toolkit </hashtag> project groups who have produced these infographics . please watch out for the <allcaps> sen </allcaps> toolkit when it launches next year . <hashtag> free </hashtag> , <hashtag> online </hashtag> , <hashtag> digital </hashtag> and <hashtag> downloadable </hashtag> <hashtag> teacher </hashtag> training in <hashtag> neurodiversity </hashtag> ! <url>"
4237,1282668603419045889,"Today The Next Steps Foundation are launching their 12-week Autism Employment Programme for students at the University of Bath. It’s never too late to sign up!

#TheNextStepsFoundation #TalentPools #Neurodiversity #Autism https://t.co/lVKCHZ6YgK",today the next steps foundation are launching their <number> - week autism employment programme for students at the university of bath . it ’ s never too late to sign up ! <hashtag> the next steps foundation </hashtag> <hashtag> talent pools </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag> <url>
4238,1282668558447771648,Love this piece by @CreativeHubSPI's talented artist Kerry Devlin. Kerry is a highly creative animator who demonstrates a fantastic use of colour in her pieces. #animation #neurodiversity #creativity #euinmyregion https://t.co/XDxQIw2GUm,love this piece by <user> ' s talented artist kerry devlin . kerry is a highly creative animator who demonstrates a fantastic use of colour in her pieces . <hashtag> animation </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> creativity </hashtag> <hashtag> eu in my region </hashtag> <url>
4239,1282668458275229696,"#Neurodivergent/#Disabled #WriterDirector here, wondering who are the #Film / #TV #Producers / #ProductionCompanies interested in and actively pursuing #dystopian, #Hauntological pieces. Think filmmakers like Matthew Holness.

#neurodiversity #disability #Hauntology #esoterica https://t.co/WQUU8l5BuS","<hashtag> neurodivergent </hashtag> / <hashtag> disabled </hashtag> <hashtag> writer director </hashtag> here , wondering who are the <hashtag> film </hashtag> / <hashtag> tv </hashtag> <hashtag> producers </hashtag> / <hashtag> production companies </hashtag> interested in and actively pursuing <hashtag> dystopian </hashtag> , <hashtag> hauntological </hashtag> pieces . think filmmakers like matthew holness . <hashtag> neurodiversity </hashtag> <hashtag> disability </hashtag> <hashtag> hauntology </hashtag> <hashtag> esoterica </hashtag> <url>"
4240,1282668195434958849,"Looking to connect &amp; recharge before fall? Educators, there’s still time to register for July 16’s virtual #NErDCampPA ! Please join me—&amp; too many author friends to list — for panels on Mental Health/Neurodiversity, Upper Middle Grade, Age-Appropriateness, Author Visits. 📚📚","looking to connect & recharge before fall ? educators , there ’ s still time to register for <date> ’ s virtual <hashtag> n er d camp pa </hashtag> ! please join me — & too many author friends to list — for panels on mental health / neurodiversity , upper middle grade , age - appropriateness , author visits . 📚 📚"
4242,1282667865544495105,Today @CreativeHubSPI are sharing throwback pieces by talented creative candidates that are all Super Hero themed! Visit the @CreativeHubSPI twitter page to see more work by these talented artists. #neurodiversity #superhero #animation #2D #ceativity #euinmyregion https://t.co/hHsDycjYqo,today <user> are sharing throwback pieces by talented creative candidates that are all super hero themed ! visit the <user> twitter page to see more work by these talented artists . <hashtag> neurodiversity </hashtag> <hashtag> superhero </hashtag> <hashtag> animation </hashtag> <hashtag> 2 d </hashtag> <hashtag> ceat i vity </hashtag> <hashtag> eu in my region </hashtag> <url>
4247,1282664264000573441,"#neurodiversity #superhuman 
well done bringing it into the light https://t.co/uo6OPI6Fkx",<hashtag> neurodiversity </hashtag> <hashtag> superhuman </hashtag> well done bringing it into the light <url>
4251,1282662568935542784,"We recently supported @NeuroCyberUK in its efforts to grow neurodiversity in the cyber sector.

Without diversity of thought, we simply wouldn’t be GCHQ!

Discover more ⬇️ 

https://t.co/vCY8uXNMt3 https://t.co/X7caAHWbyu","we recently supported <user> in its efforts to grow neurodiversity in the cyber sector . without diversity of thought , we simply wouldn ’ t be <allcaps> gchq </allcaps> ! discover more ⬇️ <url> <url>"
4252,1282661456232751107,"I once called and got someone who had no understanding of neurodiversity... she just congratulated me for never considering stealing from the registers

(ma'am there are cameras, my job was threatened for putting a quarter *in* once, was this supposed to cure me??????) https://t.co/oGiKZ4ZWtq","i once called and got someone who had no understanding of neurodiversity . <repeated> she just congratulated me for never considering stealing from the registers ( ma ' am there are cameras , my job was threatened for putting a quarter in <emphasis> once , was this supposed to cure me ? <repeated> ) <url>"
4253,1282659043140677635,"Laura Klinger, executive director of the UNC TEACCH Autism Program and an associate professor in @PsychiatryUnc , will lead a team developing a “neurodiversity toolkit” to help companies address challenges faced by employees with #Autism.

https://t.co/8L59fpR6KJ","laura klinger , executive director of the <allcaps> unc teacch </allcaps> autism program and an associate professor in <user> , will lead a team developing a “ neurodiversity toolkit ” to help companies address challenges faced by employees with <hashtag> autism </hashtag> . <url>"
4256,1282658419632230400,"Testimonial from our client Sarah who works as a Senior Event Manager.

#testimonial #Neurodiversity #Lexxic https://t.co/Dwnu7YvxZf",testimonial from our client sarah who works as a senior event manager . <hashtag> testimonial </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> lexxic </hashtag> <url>
4260,1282654116045561856,"Our @hagenilda made a video about who the #MadCovidFund is for. Newsflash! It’s for anyone with mental illness/neurodiversity who’s struggling financially due to COVID-19. 

Please watch and RT! Link to the fund page: https://t.co/wsqpVg4ivt https://t.co/PpHfkHwReD",our <user> made a video about who the <hashtag> mad covid fund </hashtag> is for . newsflash ! it ’ s for anyone with mental illness / neurodiversity who ’ s struggling financially due to <allcaps> covid </allcaps> - <number> . please watch and rt ! link to the fund page : <url> <url>
4262,1282647604829007873,"I seem to be getting new followers - occasionally I post about tech industry stuff and JavaScript.

I consider topics like:
Racism, Sexism, Transphobia, Homophobia, Queer issues, Mental health, communication, community, Neurodiversity, ADHD,  people skills to all be tech issues","i seem to be getting new followers - occasionally i post about tech industry stuff and javascript . i consider topics like : racism , sexism , transphobia , homophobia , queer issues , mental health , communication , community , neurodiversity , <allcaps> adhd </allcaps> , people skills to all be tech issues"
4264,1282644092627951617,"@protoword @mimmymum Empathy, validation and/or plain statement come first. As I've already indicated, I am not asking you teach or patronise trans/enby ppl and activists but I want you to bear in mind how both trauma and neurodiversity work, things this debate has an extra large share of. All round.","<user> <user> empathy , validation and / or plain statement come first . as i have already indicated , i am not asking you teach or patronise trans / enby ppl and activists but i want you to bear in mind how both trauma and neurodiversity work , things this debate has an extra large share of . all round ."
4265,1282642369620434945,@Demon_Nerd95 @RhetoricalHype @DaSkrubKing @soi_girl If you admit that your neurodiversity makes you unable to understand abstract art you should also admit to having no idea what you are talking about when you mock the idea that it is political.,<user> <user> <user> <user> if you admit that your neurodiversity makes you unable to understand abstract art you should also admit to having no idea what you are talking about when you mock the idea that it is political .
